ID,areaPath,severity,createdDate,environment,resolvedReason,resolvedDate,daysToFix
52526,Superdigital\Services\Services - La Minuta,1 - Critical,2021-01-11T18:11:33.57Z,staging,Fixed and verified,2021-01-26T13:28:17.113Z,11
52764,Superdigital\Services\Services - La Minuta,4 - Low,2021-01-12T01:42:49.343Z,staging,Fixed and verified,2021-01-21T14:15:17.667Z,7
41680,Transaction Broker - PIX Brasil,3 - Medium,2020-11-04T19:41:25.253Z,development,Fixed and verified,2020-11-06T14:33:56.787Z,2
14421,Superdigital\Cards,3 - Medium,2020-05-04T21:13:37.62Z,NA,Fixed,2020-05-21T14:33:47.6Z,13
20763,Superdigital\Payment Account,3 - Medium,2020-06-17T15:37:17.073Z,qa,Fixed,2020-06-19T14:38:30.763Z,2
66288,Superdigital\Cards\Cards - Authorizer,3 - Medium,2021-03-23T17:22:18.107Z,qa,Fixed and verified,2021-03-23T18:19:20.833Z,0
41838,Superdigital\Payment Account,3 - Medium,2020-11-05T20:37:24.563Z,development,Fixed,2020-11-06T19:24:49.82Z,1
63830,Superdigital\Interop\Interop - Blinders,1 - Critical,2021-03-12T14:33:16.463Z,staging,NA,NA,-1
3582,Superdigital\Payment Account,3 - Medium,2020-01-09T15:51:32.66Z,NA,Fixed,2020-01-09T21:06:58.41Z,0
64142,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-15T14:04:47.98Z,staging,Fixed,2021-03-17T13:00:47Z,2
20616,Clients Channel\Onboarding (OB),3 - Medium,2020-06-16T20:15:04.577Z,NA,Fixed,2020-06-18T19:54:40.24Z,2
63447,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-10T20:29:38.08Z,staging,Fixed,2021-03-18T14:04:59.02Z,6
64113,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-15T13:08:44.643Z,staging,Fixed,2021-03-16T13:07:30.52Z,1
45334,Clients Channel,2 - High,2020-11-24T17:13:03.133Z,production,Fixed,2020-12-03T14:08:43.917Z,7
45298,Superdigital\Interop\Interop - Blinders,4 - Low,2020-11-24T15:05:42.537Z,staging,Fixed,2021-01-15T14:06:30.55Z,38
36571,Superdigital\Payment Account,3 - Medium,2020-09-30T18:16:59.033Z,qa,Fixed,2020-10-01T15:15:29.257Z,1
17807,Clients Channel\Onboarding (OB),4 - Low,2020-05-28T17:06:58.62Z,NA,Fixed,2020-07-17T20:28:24.303Z,36
56515,Superdigital\PJ\Payroll,3 - Medium,2021-02-03T13:18:46.567Z,development,Fixed and verified,2021-04-01T12:09:03.397Z,41
40289,Superdigital\Payment Account,3 - Medium,2020-10-27T19:15:05.85Z,qa,Fixed,2020-10-28T13:36:32.163Z,1
57322,Superdigital\PJ\Payroll,3 - Medium,2021-02-05T17:43:49.853Z,development,Fixed and verified,2021-02-09T18:53:37.34Z,2
25141,Superdigital\Payment Account,3 - Medium,2020-07-14T20:18:24.907Z,NA,Fixed,2020-07-15T11:48:41.913Z,1
18761,Superdigital\Payment Account,3 - Medium,2020-06-04T22:23:48.14Z,NA,Fixed and verified,2020-06-22T17:44:46.373Z,12
19749,Superdigital\Payment Account,3 - Medium,2020-06-10T12:40:10.873Z,NA,Fixed,2020-06-16T17:12:57.787Z,4
8021,Superdigital\Payment Account,3 - Medium,2020-02-20T18:26:56Z,NA,NA,NA,-1
53423,Superdigital\Cards,2 - High,2021-01-15T13:14:08.25Z,staging,Fixed,2021-01-18T17:50:08.733Z,1
29130,Clients Channel\Onboarding (OB),3 - Medium,2020-08-12T12:55:27.07Z,NA,Fixed,2020-08-12T16:14:15.2Z,0
47933,Clients Channel\Cards (CDS),3 - Medium,2020-12-08T15:11:25.617Z,staging,Fixed and verified,2020-12-09T02:25:40.303Z,1
19698,Clients Channel\Onboarding (OB),3 - Medium,2020-06-09T21:16:34.123Z,NA,Fixed,2020-06-12T19:16:28.333Z,3
59466,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-02-17T18:49:56.427Z,development,NA,NA,-1
9886,Clients Channel\Cash Out (COUT),3 - Medium,2020-03-16T14:53:37.057Z,qa,Fixed and verified,2020-09-23T15:22:10.383Z,137
9846,Clients Channel\Onboarding (OB),3 - Medium,2020-03-13T19:41:16.38Z,NA,Fixed,2020-03-17T14:02:23.117Z,2
67805,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-30T14:13:56.233Z,staging,Fixed,2021-03-31T19:06:19.807Z,1
4602,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T22:13:29.103Z,NA,Fixed,2020-05-15T16:05:30.32Z,82
40759,Clients Channel,3 - Medium,2020-10-30T17:15:23.227Z,staging,Fixed,2020-11-13T21:12:58.28Z,10
3087,Clients Channel\Onboarding (OB),3 - Medium,2019-12-23T15:17:40.533Z,NA,Fixed,2020-01-03T12:38:05.227Z,9
25545,Superdigital\Payment Account,3 - Medium,2020-07-17T14:03:00.74Z,NA,Fixed and verified,2020-07-20T17:25:57.243Z,1
10529,Superdigital\Cards,3 - Medium,2020-03-25T15:17:05.533Z,NA,Fixed,2020-03-26T22:13:33.793Z,1
51146,Superdigital\Payment Account,3 - Medium,2020-12-29T21:40:36.777Z,development,Fixed,2020-12-29T22:53:45.493Z,0
53327,Superdigital\Payment Account\Ninjas,3 - Medium,2021-01-14T20:17:34.97Z,development,Fixed,2021-01-15T13:33:34.8Z,1
26621,Clients Channel\Onboarding (OB),4 - Low,2020-07-24T14:09:10.433Z,NA,Fixed,2020-07-27T12:54:21.28Z,1
15987,Clients Channel\Onboarding (OB),4 - Low,2020-05-15T18:14:29.337Z,NA,Fixed,2020-06-24T16:16:59.287Z,28
3197,Business Customer Channels,3 - Medium,2019-12-26T14:52:33.257Z,NA,Fixed and verified,2020-03-16T15:58:09.713Z,57
14411,Superdigital\Cards,3 - Medium,2020-05-04T21:05:55.077Z,NA,Fixed and verified,2020-05-19T13:03:06.68Z,11
14430,Superdigital\Cards,3 - Medium,2020-05-04T21:17:02.83Z,NA,Fixed,2020-05-18T14:03:16.83Z,10
54572,Superdigital\Cards\Cards - Posting,3 - Medium,2021-01-22T14:23:55.777Z,qa,Fixed and verified,2021-01-29T19:37:12.38Z,5
28713,Superdigital\Payment Account,3 - Medium,2020-08-07T13:14:57.89Z,NA,Fixed,2020-08-08T00:27:15.82Z,1
24627,Transaction Broker,3 - Medium,2020-07-09T14:30:45.267Z,NA,Fixed and verified,2020-07-10T15:07:35.617Z,1
47859,Clients Channel,3 - Medium,2020-12-07T19:56:35.477Z,qa,Fixed,2020-12-29T14:58:40.107Z,16
5284,Clients Channel\Onboarding (OB),4 - Low,2020-01-29T01:46:15.703Z,NA,Fixed and verified,2020-07-17T20:21:02.857Z,122
21007,Superdigital\Payment Account,3 - Medium,2020-06-18T11:59:24.06Z,NA,Fixed,2020-06-26T17:36:07.407Z,6
53504,Superdigital\Cards,3 - Medium,2021-01-15T19:23:53.55Z,qa,Fixed,2021-01-15T22:42:18.65Z,0
46615,Transaction Broker\Valhalla,3 - Medium,2020-12-01T18:44:11.067Z,development,NA,NA,-1
43533,Clients Channel\Cash Out (COUT),3 - Medium,2020-11-12T18:08:28.853Z,staging,Fixed,2020-11-20T14:44:51.093Z,6
62160,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-04T20:43:39.75Z,staging,Fixed,2021-03-10T14:09:05.527Z,4
23334,Clients Channel\Onboarding (OB),2 - High,2020-07-02T18:24:25.043Z,NA,Cannot Reproduce,2020-07-03T20:14:45.167Z,1
52086,Superdigital\Payment Account\Ninjas,3 - Medium,2021-01-07T20:51:57.643Z,development,Fixed,2021-01-07T21:14:58.28Z,0
17814,Clients Channel\Onboarding (OB),4 - Low,2020-05-28T17:21:17.183Z,NA,Fixed and verified,2020-06-03T20:12:50.25Z,4
15560,Superdigital\Payment Account,3 - Medium,2020-05-13T13:59:14.007Z,NA,Fixed,2020-05-15T17:35:01.53Z,2
29172,Clients Channel,2 - High,2020-08-12T18:49:52.177Z,NA,Fixed,2020-08-18T14:25:01.863Z,4
48176,Transaction Broker - PIX Brasil,3 - Medium,2020-12-09T19:05:47.9Z,production,Fixed and verified,2020-12-09T19:59:31.02Z,0
17635,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T19:14:28.497Z,NA,Fixed and verified,2020-07-17T20:06:55.333Z,37
5281,Clients Channel\Onboarding (OB),4 - Low,2020-01-29T01:41:37.697Z,NA,Fixed and verified,2020-07-01T21:02:21.727Z,110
29058,Clients Channel,2 - High,2020-08-11T15:23:25.21Z,NA,Fixed and verified,2020-08-12T13:41:08.353Z,1
3212,Clients Channel\Onboarding (OB),3 - Medium,2019-12-26T18:33:41.683Z,NA,Fixed,2020-02-12T14:30:42.743Z,34
4126,Clients Channel\Onboarding (OB),3 - Medium,2020-01-20T13:41:32.2Z,NA,As Designed,2020-06-23T14:49:17.543Z,111
37196,Clients Channel,3 - Medium,2020-10-06T14:12:32.027Z,qa,Fixed,2020-10-08T13:06:07.137Z,2
54893,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-25T17:13:14.37Z,production,Fixed,2021-01-25T17:55:37.673Z,0
3033,Business Customer Channels,2 - High,2019-12-18T15:28:27.4Z,NA,Fixed and verified,2019-12-27T13:15:55.857Z,7
7994,Clients Channel\Onboarding (OB),1 - Critical,2020-02-20T17:35:18.537Z,NA,Fixed,2020-02-20T20:49:23.953Z,0
9598,Business Customer Channels,3 - Medium,2020-03-11T17:27:06.74Z,NA,Fixed and verified,2020-03-11T19:41:32.707Z,0
63846,Superdigital\Interop\Interop - Blinders,2 - High,2021-03-12T14:51:57.473Z,staging,Fixed,2021-03-23T19:21:30.45Z,7
30016,Clients Channel\Onboarding (OB),3 - Medium,2020-08-18T15:55:05.677Z,production,Fixed,2020-08-18T18:32:59.047Z,0
15587,Superdigital\Payment Account,3 - Medium,2020-05-13T16:05:22.663Z,NA,Fixed,2020-05-15T17:34:21.87Z,2
14495,Superdigital\Cards,3 - Medium,2020-05-04T21:49:42.917Z,NA,Fixed,2020-05-22T13:48:04.777Z,14
46222,Clients Channel\Home (HO),3 - Medium,2020-11-27T15:41:03.747Z,staging,Fixed,2020-12-18T14:47:03.777Z,15
24582,Superdigital\Payment Account,3 - Medium,2020-07-08T19:51:06.393Z,NA,Fixed,2020-07-14T16:08:54.76Z,4
14225,Superdigital\Cards,3 - Medium,2020-04-30T17:53:46.91Z,NA,Fixed,2020-05-21T19:48:23.94Z,15
21557,Clients Channel\Onboarding (OB),3 - Medium,2020-06-22T18:48:01.38Z,NA,Fixed,2020-06-24T21:27:55.49Z,2
14040,Superdigital\Cards,3 - Medium,2020-04-29T14:42:03.45Z,NA,Fixed,2020-05-21T19:35:52.41Z,16
3350,global-platform,2 - High,2020-01-03T20:32:12.793Z,NA,Fixed,2020-01-07T19:27:13.183Z,2
50684,Transaction Broker\El10,3 - Medium,2020-12-22T15:03:50.577Z,production,Fixed and verified,2021-02-23T19:53:47.563Z,45
29303,Clients Channel,3 - Medium,2020-08-13T21:41:39.933Z,qa,Fixed,2020-08-21T14:59:46.387Z,6
46978,Clients Channel\Cards (CDS),3 - Medium,2020-12-02T20:46:52.603Z,qa,Fixed,2020-12-28T14:34:08.373Z,18
2514,Business Customer Channels,3 - Medium,2019-12-05T14:23:47.76Z,NA,Fixed and verified,2019-12-09T13:55:58.13Z,2
49846,Superdigital\Interop\Interop - Blinders,3 - Medium,2020-12-18T18:44:58.053Z,production,Fixed,2021-01-07T14:51:43.857Z,14
4568,Clients Channel\Onboarding (OB),2 - High,2020-01-22T18:59:03.82Z,NA,Fixed,2020-03-13T15:03:39.363Z,37
43189,Transaction Broker - PIX Brasil,3 - Medium,2020-11-10T21:10:15.357Z,development,NA,NA,-1
1709,global-platform,3 - Medium,2019-11-07T15:42:10.29Z,NA,NA,NA,-1
60522,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-22T20:23:40.677Z,qa,Fixed,2021-02-23T14:21:11.26Z,1
50436,Superdigital\Payment Account,3 - Medium,2020-12-21T16:16:30.903Z,qa,Fixed,2020-12-21T20:03:44.143Z,0
39326,Clients Channel\Cash In (CIN),3 - Medium,2020-10-20T14:25:56.283Z,production,Fixed,2020-11-11T23:37:12.71Z,16
43287,Transaction Broker - PIX Brasil,3 - Medium,2020-11-11T14:05:49.713Z,qa,Fixed,2020-11-14T16:19:01.693Z,3
53843,Superdigital\Cards,3 - Medium,2021-01-19T17:50:18.107Z,staging,Fixed and verified,2021-01-21T12:55:23.457Z,2
19725,Superdigital\Payment Account,3 - Medium,2020-06-10T03:36:43.84Z,qa,Fixed,2020-06-19T15:14:19.357Z,7
14286,Superdigital\Payment Account,2 - High,2020-05-03T23:16:25.033Z,NA,Fixed,2020-05-12T15:39:03.67Z,6
14917,Clients Channel\Onboarding (OB),3 - Medium,2020-05-08T14:33:16.577Z,NA,Fixed,2020-06-04T21:28:35.19Z,19
43973,Superdigital\Payment Account,3 - Medium,2020-11-16T20:57:27.29Z,qa,Fixed,2020-11-17T15:23:28.29Z,1
3662,Clients Channel\Onboarding (OB),4 - Low,2020-01-10T19:02:01.163Z,NA,Fixed,2020-01-13T12:36:03.26Z,1
32998,Superdigital\Payment Account,3 - Medium,2020-09-07T14:05:24.463Z,development,Fixed,2020-09-08T17:04:17.567Z,1
27850,Superdigital\Payment Account,3 - Medium,2020-08-03T17:52:53.277Z,NA,Fixed and verified,2020-08-04T16:40:40.06Z,1
4582,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T21:25:50.843Z,NA,Fixed and verified,2020-05-06T17:43:48.943Z,75
24048,Clients Channel\Onboarding (OB),2 - High,2020-07-06T20:56:34.883Z,NA,Fixed,2020-07-07T13:09:26.033Z,1
43672,Transaction Broker - PIX Brasil,3 - Medium,2020-11-13T15:07:07.55Z,development,Fixed,2020-11-20T12:28:12.053Z,5
17654,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T20:41:57.417Z,NA,Fixed,2020-06-24T21:00:38.41Z,20
32458,Superdigital\Payment Account,4 - Low,2020-09-02T15:59:14.657Z,qa,Fixed,2020-09-03T20:57:09.05Z,1
58069,Superdigital\Payment Account\Pampas,3 - Medium,2021-02-09T13:58:22.05Z,development,Fixed,2021-02-17T15:09:47.127Z,6
28827,Clients Channel,3 - Medium,2020-08-07T17:22:16.05Z,NA,Fixed and verified,2020-08-12T19:38:26.367Z,3
8217,Superdigital\Payment Account,3 - Medium,2020-02-24T19:24:30.11Z,development,Fixed,2020-03-12T15:58:26.65Z,13
37083,Clients Channel\Cash Out (COUT),3 - Medium,2020-10-05T20:20:47.997Z,staging,Fixed,2020-10-13T19:45:13.19Z,6
15573,Superdigital\Payment Account,3 - Medium,2020-05-13T14:41:44.07Z,NA,Cannot Reproduce,2020-05-14T17:42:11.62Z,1
29056,Clients Channel,3 - Medium,2020-08-11T15:10:20.027Z,NA,Fixed,2020-08-12T15:19:06.443Z,1
59937,Superdigital,3 - Medium,2021-02-19T14:11:02.947Z,qa,Fixed,2021-03-01T19:50:11.657Z,6
33543,Superdigital\Payment Account,3 - Medium,2020-09-10T15:25:21.74Z,qa,Fixed and verified,2020-09-10T16:44:40.77Z,0
5577,Clients Channel\Onboarding (OB),4 - Low,2020-01-31T18:44:40.69Z,NA,Fixed and verified,2020-07-01T20:56:46.213Z,108
58581,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-02-11T14:59:38.627Z,production,Fixed,2021-02-11T16:14:04.763Z,0
18716,Clients Channel\Onboarding (OB),3 - Medium,2020-06-04T20:22:40.427Z,NA,Fixed,2020-06-05T19:43:58.123Z,1
47561,Clients Channel\Home (HO),3 - Medium,2020-12-04T13:36:40.593Z,production,Fixed,2020-12-04T13:36:54.3Z,0
62087,Superdigital\Payment Account\Ninjas,3 - Medium,2021-03-04T14:55:19.423Z,staging,Fixed and verified,2021-03-04T18:38:32.07Z,0
20900,Superdigital\Payment Account,3 - Medium,2020-06-17T22:32:36.033Z,qa,Fixed,2020-06-19T14:40:51.937Z,2
11549,Superdigital\Cards,3 - Medium,2020-04-06T16:15:02.583Z,NA,Fixed,2020-04-06T19:59:02.383Z,0
27754,Superdigital\Payment Account,3 - Medium,2020-08-03T14:04:31.13Z,NA,Fixed,2020-08-03T22:17:41.637Z,0
54441,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-01-21T19:47:17.84Z,production,Fixed,2021-01-22T01:34:23.363Z,1
20897,Superdigital\Payment Account,3 - Medium,2020-06-17T22:16:06.18Z,qa,Fixed,2020-06-19T14:40:36.043Z,2
4600,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T22:06:34.65Z,NA,Deferred,2020-06-17T20:58:30.74Z,105
54385,Superdigital\Payment Account\Ninjas,3 - Medium,2021-01-21T14:40:10.563Z,development,Fixed,2021-01-21T15:05:16.717Z,0
51800,Transaction Broker - PIX Brasil,3 - Medium,2021-01-06T19:19:32.163Z,production,Fixed and verified,2021-01-13T15:50:28.923Z,5
2976,Business Customer Channels,3 - Medium,2019-12-16T15:31:16.75Z,NA,Fixed,2019-12-16T18:48:10.97Z,0
16399,Superdigital\Cards,3 - Medium,2020-05-19T22:02:40.77Z,NA,Fixed and verified,2020-05-22T15:33:08.853Z,3
48102,Transaction Broker\Incas,3 - Medium,2020-12-09T14:59:30.933Z,development,NA,NA,-1
29119,Superdigital\Payment Account,3 - Medium,2020-08-11T21:21:24.533Z,NA,Fixed,2020-08-12T13:15:43.353Z,1
63335,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-10T13:57:05.523Z,staging,Fixed and verified,2021-03-27T00:51:42.647Z,13
3130,Clients Channel\Onboarding (OB),3 - Medium,2019-12-23T17:55:07.863Z,NA,Fixed,2020-01-02T17:17:34.537Z,8
65085,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-18T19:00:57.463Z,development,Fixed,2021-03-18T19:12:39.497Z,0
25550,Superdigital\Cards,3 - Medium,2020-07-17T14:18:50.123Z,NA,Fixed and verified,2020-07-17T15:52:00.817Z,0
43810,Transaction Broker - PIX Brasil,3 - Medium,2020-11-14T16:58:39.39Z,development,Fixed,2020-11-20T13:33:21.047Z,4
64552,Superdigital\Cross Development,3 - Medium,2021-03-17T13:57:46.187Z,qa,Fixed,2021-03-18T15:21:21.92Z,1
4533,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T17:24:11.377Z,NA,Fixed,2020-06-23T19:24:06.703Z,109
17666,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T21:07:40.597Z,NA,Fixed and verified,2020-06-24T19:51:01.28Z,20
55647,Superdigital\Payment Account\Quantum,3 - Medium,2021-01-28T20:44:45.36Z,qa,Fixed,2021-02-01T15:48:43.503Z,2
6244,global-platform,3 - Medium,2020-02-07T15:18:29.693Z,development,Fixed and verified,2020-09-16T15:52:03.337Z,158
9088,Superdigital\Payment Account,1 - Critical,2020-03-04T19:44:46.69Z,NA,Fixed and verified,2020-03-10T13:38:15.377Z,4
8931,Superdigital\Payment Account,1 - Critical,2020-03-03T19:27:27.95Z,NA,Fixed,2020-03-11T12:27:39.987Z,6
39432,Clients Channel\Cash In (CIN),1 - Critical,2020-10-21T13:22:39.71Z,production,Fixed and verified,2020-10-29T20:12:27.047Z,6
52939,Superdigital\Interop\Interop - Blinders,2 - High,2021-01-12T19:03:49.09Z,production,Fixed,2021-02-23T14:15:38.057Z,30
5356,global-platform,3 - Medium,2020-01-29T19:20:48.183Z,NA,Fixed and verified,2020-02-10T20:44:03.873Z,8
49106,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2020-12-15T15:05:45.36Z,staging,Fixed,2021-01-13T17:20:18.23Z,21
59107,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-15T05:04:03.88Z,qa,Fixed,2021-02-17T22:04:51.81Z,2
54388,Superdigital\Cards,1 - Critical,2021-01-21T14:44:34.71Z,production,Fixed,2021-01-22T13:27:46.627Z,1
28902,Clients Channel,1 - Critical,2020-08-10T13:46:06.21Z,NA,Fixed,2020-08-10T19:01:25.723Z,0
33791,Superdigital\Payment Account,3 - Medium,2020-09-11T20:38:51.323Z,qa,Fixed,2020-09-17T17:50:52.66Z,4
4585,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T21:30:34.56Z,NA,Cannot Reproduce,2020-05-08T21:06:49.723Z,77
52189,Transaction Broker - Cross,3 - Medium,2021-01-08T14:35:58.13Z,development,Fixed and verified,2021-01-29T23:47:32.103Z,15
47889,Clients Channel\Onboarding (OB),2 - High,2020-12-08T00:26:42.64Z,production,Fixed,2020-12-08T15:48:18.427Z,0
49319,Transaction Broker - PIX Brasil,3 - Medium,2020-12-16T18:55:37.867Z,production,Fixed,2020-12-16T18:56:01.89Z,0
14448,Superdigital\Cards,3 - Medium,2020-05-04T21:21:17.13Z,NA,Fixed and verified,2020-05-18T16:13:09.1Z,10
31268,Superdigital\Payment Account,3 - Medium,2020-08-26T22:49:47.603Z,development,Fixed,2020-08-26T22:51:20.4Z,0
12739,Superdigital\Cards,3 - Medium,2020-04-16T20:28:45.417Z,NA,Fixed and verified,2020-04-17T14:30:27.417Z,1
28818,Clients Channel\Authentication (AU),3 - Medium,2020-08-07T16:59:43.08Z,NA,Fixed,2020-08-11T22:13:09.7Z,2
52204,Transaction Broker - PIX Brasil,3 - Medium,2021-01-08T15:50:32.653Z,production,Fixed and verified,2021-01-13T19:24:13.623Z,3
14491,Superdigital\Cards,3 - Medium,2020-05-04T21:45:11.523Z,NA,Fixed,2020-05-21T17:14:45.26Z,13
4529,Clients Channel\Onboarding (OB),3 - Medium,2020-01-22T16:53:54.45Z,NA,Fixed,2020-03-17T14:02:23.117Z,39
54436,Superdigital\Cards,3 - Medium,2021-01-21T19:34:40.72Z,production,Fixed and verified,2021-01-25T16:12:56.2Z,2
43986,Superdigital\Payment Account,3 - Medium,2020-11-16T22:13:49.273Z,qa,Fixed,2020-11-17T15:23:28.29Z,1
11910,Superdigital\Payment Account,4 - Low,2020-04-09T20:29:37.023Z,NA,Fixed,2020-04-14T20:23:33.8Z,3
47127,Superdigital\Payment Account,3 - Medium,2020-12-03T17:54:11.327Z,qa,Fixed,2020-12-03T18:36:16.033Z,0
58853,Superdigital\Services\Services - La Minuta,2 - High,2021-02-11T23:57:09.3Z,staging,Fixed,2021-02-17T12:30:15.037Z,4
49477,Transaction Broker - PIX Brasil,3 - Medium,2020-12-17T17:18:32.783Z,development,NA,NA,-1
42259,Transaction Broker\El10,3 - Medium,2020-11-09T13:10:40.453Z,production,Fixed,2020-11-09T22:41:15.753Z,0
10583,Clients Channel\Onboarding (OB),2 - High,2020-03-25T20:04:46.557Z,NA,Fixed and verified,2020-04-14T20:35:34.173Z,14
22010,Clients Channel\Onboarding (OB),2 - High,2020-06-24T13:25:54.33Z,NA,Fixed,2020-06-24T21:27:55.49Z,0
9710,Clients Channel\Onboarding (OB),3 - Medium,2020-03-12T14:33:37.853Z,NA,Fixed and verified,2020-06-09T19:51:19.963Z,63
3659,Clients Channel\Onboarding (OB),3 - Medium,2020-01-10T18:43:58.727Z,NA,Fixed,2020-01-13T13:26:48.013Z,1
20214,Transaction Broker,3 - Medium,2020-06-12T14:18:17.32Z,NA,Fixed,2020-06-26T12:44:36.757Z,10
10683,Clients Channel\Onboarding (OB),3 - Medium,2020-03-27T12:46:07.783Z,NA,Fixed and verified,2020-05-22T19:39:44.51Z,40
58516,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-11T02:01:23.39Z,qa,Fixed and verified,2021-02-17T12:16:52.763Z,4
5058,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T19:22:45.847Z,NA,Fixed,2020-06-01T14:44:39.527Z,89
43984,Transaction Broker - PIX Brasil,3 - Medium,2020-11-16T21:35:43.45Z,production,Fixed,2020-11-17T13:28:20.417Z,1
15999,Clients Channel\Onboarding (OB),3 - Medium,2020-05-15T18:45:12.55Z,NA,Fixed and verified,2020-06-10T13:10:30.383Z,18
2689,Superdigital\Payment Account,3 - Medium,2019-12-09T17:59:51.12Z,NA,Fixed and verified,2020-02-12T13:36:04.453Z,47
46285,Clients Channel\Home (HO),3 - Medium,2020-11-27T21:08:03.17Z,qa,Fixed,2020-11-30T14:53:20.633Z,1
14417,Superdigital\Cards,3 - Medium,2020-05-04T21:10:46.443Z,NA,Fixed,2020-05-13T18:52:49.947Z,7
16772,Superdigital\Cards,3 - Medium,2020-05-21T14:11:07.483Z,NA,Fixed,2020-05-21T15:35:43.943Z,0
48823,Transaction Broker - PIX Brasil,3 - Medium,2020-12-12T01:08:55.263Z,production,Fixed,2021-01-05T19:46:48.927Z,16
40451,Clients Channel,3 - Medium,2020-10-29T13:24:31.447Z,qa,Fixed,2020-11-11T12:57:03.103Z,9
28825,Clients Channel\Cash Out (COUT),3 - Medium,2020-08-07T17:12:29.48Z,NA,Fixed,2020-08-14T15:04:54.417Z,5
43815,Transaction Broker - PIX Brasil,3 - Medium,2020-11-15T13:33:03.41Z,development,Fixed,2020-11-20T19:08:47.737Z,4
38608,Clients Channel,3 - Medium,2020-10-15T16:19:33.547Z,qa,Fixed,2020-10-16T17:28:25.847Z,1
43295,Transaction Broker - PIX Brasil,3 - Medium,2020-11-11T14:47:01.113Z,development,NA,NA,-1
5003,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T17:23:46.71Z,NA,Fixed,2020-05-08T20:59:39.39Z,73
15867,Superdigital\Cards,3 - Medium,2020-05-15T14:37:47.073Z,NA,Fixed,2020-05-15T14:38:10.91Z,0
58928,Superdigital\Payment Account\Pampas,3 - Medium,2021-02-12T12:56:40.343Z,production,Fixed and verified,2021-02-23T14:39:32.247Z,7
67251,Transaction Broker\Valhalla,3 - Medium,2021-03-29T03:13:28.977Z,staging,Fixed and verified,2021-03-31T12:29:06.043Z,2
53607,Superdigital\Cards,3 - Medium,2021-01-18T13:25:36.1Z,staging,Fixed,2021-01-19T15:35:20.967Z,1
39713,Superdigital\Payment Account,3 - Medium,2020-10-22T21:19:41.76Z,qa,Fixed,2020-10-23T13:38:01.097Z,1
62023,Superdigital\Payment Account\Ninjas,3 - Medium,2021-03-04T02:12:26.657Z,development,Fixed,2021-03-04T02:25:15.537Z,0
5488,Clients Channel\Onboarding (OB),4 - Low,2020-01-30T20:08:35.087Z,qa,Fixed,2020-06-26T18:45:57.453Z,106
35188,Superdigital\PJ\Payroll,3 - Medium,2020-09-21T16:40:38.777Z,qa,Fixed,2020-09-29T14:54:41.493Z,6
23308,Superdigital\Payment Account,3 - Medium,2020-07-02T15:04:22.963Z,NA,Fixed,2020-07-02T19:55:04.87Z,0
